Unnamed: 0,CellID,Hoechst_1,CD4,FOXP3,PD-L1,Vimentin,Hoechst_2,IBA1,SOX2,PD-1,Hoechst_3,CD163,PAN-CK,gH2AX,Hoechst_4,TIM3,CD11c,CD8a,Hoechst_5,E-cadherin,CD66b,CD20,Hoechst_6,Ki67,p-S6,CD31,Hoechst_7,CD45RO,HLA-DBP1,NKG2A,CD45_2,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation,Sample,Condition,Replicate,imageid,phenotype,Delete,TDA
29,39,8278.85416666667,177.027777777778,81.5787037037037,605.946759259259,20.7685185185185,2212.52777777778,410.055555555556,205.694444444444,954.6875,3729.85416666667,419.539351851852,1116.86342592593,996.872685185185,2688.98611111111,373.513888888889,132.863425925926,1007.39583333333,2484.45138888889,1187.50925925926,397.863425925926,965.613425925926,1970.27777777778,939.428240740741,2013.58796296296,576.891203703704,1140.98842592593,310.293981481481,118.12962962963,1008.99768518519,413.460648148148,13557.9560185185,8514.5462962963,432,24.8095820942685,22.3128625968962,0.437199175463016,0.968609865470852,0.785454545454545,0.174583357481567,FAHNSCC_15,HN,1,FAHNSCC_15,Ki67+ tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
51,71,14918.9171374765,289.118644067797,108.239171374765,611.05461393597,62.0320150659134,3953.84934086629,762.28813559322,216.719397363465,958.536723163842,6300.93973634652,505.932203389831,1715.47269303202,960.93220338983,4621.91525423729,512.09604519774,195.634651600753,1027.5329566855,4037.75141242938,1081.12429378531,404.474576271186,972.472693032015,3721.76271186441,547.442561205273,1877.11299435028,574.248587570622,1852.50282485876,366.898305084746,136.870056497175,1027.49529190207,423.273069679849,13661.6290018832,8780.38606403013,531,29.8801340412569,22.6920605525224,0.650581585082003,0.968978102189781,0.756410256410256,-0.640991938126736,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
54,75,14299.585106383,181.481382978723,85.7619680851064,596.702127659574,19.1023936170213,3307.31382978723,495.88164893617,245.178191489362,955.980053191489,5473.89494680851,436.833776595745,1012.80319148936,1270.16090425532,3328.96276595745,389.214095744681,144.815159574468,1123.80585106383,2457.73670212766,1132.96941489362,398.682180851064,1035.15159574468,1896.35239361702,5511.55984042553,1958.88164893617,572.002659574468,844.003989361702,272.70079787234,111.014627659574,998.496010638298,410.779255319149,13407.9082446809,8656.41489361702,752,32.8795410059133,29.1332974252392,0.463567589788995,0.970322580645161,0.785788923719958,0.0463743867763538,FAHNSCC_15,HN,1,FAHNSCC_15,Ki67+ tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
98,129,8576.65137614679,117.003440366972,68.8348623853211,600.003440366972,28.6261467889908,2027.66972477064,467.534403669725,224.911697247706,953.947247706422,3004.62958715596,398.685779816514,758.454128440367,1089.13302752294,2012.12385321101,369.457568807339,163.346330275229,1108.15366972477,1563.83486238532,694.11123853211,381.014908256881,1008.69266055046,1249.58142201835,275.581422018349,2796.58371559633,582.442660550459,779.139908256881,276.586009174312,118.504587155963,987.735091743119,411.135321100918,14137.873853211,9199.43119266055,872,36.239819284057,30.774053788345,0.528106889760721,0.973214285714286,0.803686635944701,-0.185119143228272,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
117,153,6273.30535714286,139.267857142857,86.9232142857143,602.346428571429,10.4607142857143,1397.41785714286,460.332142857143,246.871428571429,963.348214285714,2282.95178571429,411.571428571429,2330.48928571429,979.898214285714,1865.41428571429,401.544642857143,162.019642857143,1039.43928571429,1396.65357142857,1623.70178571429,407.533928571429,1020.70714285714,991.8125,452.783928571429,3450.61607142857,578.169642857143,854.339285714286,303.6625,116.678571428571,999.603571428571,416.278571428571,14054.6821428571,8150.69642857143,560,28.8299039122543,25.0069114446791,0.497620435736477,0.97053726169844,0.714285714285714,-0.643648772630412,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
120,156,10746.8288159772,125.944365192582,70.3908701854494,599.138373751783,17.8388017118402,2607.57489300999,451.300998573467,264.363766048502,958.699001426534,3893.5577746077,393.064194008559,1158.38516405136,1218.22111269615,2616.12553495007,371.122681883024,159.566333808845,1066.00142653352,2003.37660485021,899.062767475036,383.299572039943,1120.12696148359,1447.93437945792,11178.3067047076,1571.68901569187,575.677603423681,698.37089871612,225.694721825963,101.554921540656,979.115549215406,407.172610556348,13555.9757489301,9047.49928673324,701,33.4215037233282,26.7554722841801,0.599270463127365,0.979050279329609,0.817016317016317,1.35690798249442,FAHNSCC_15,HN,1,FAHNSCC_15,Ki67+ tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
166,210,9273.24639769452,237.939481268012,81.1253602305476,599.492795389049,18.1541786743516,1981.30403458213,528.208933717579,267.64265129683,961.818443804035,3144.31700288184,524.402017291066,2027.30403458213,997.038904899135,2264.91930835735,443.478386167147,162.743515850144,1076.88616714697,1618.78242074928,1541.12968299712,395.958213256484,954.21325648415,1171.90489913545,387.466858789625,5156.32276657061,578.527377521614,984.21613832853,341.942363112392,124.083573487032,1012.02593659942,416.082132564842,14427.6772334294,8576.34870317003,694,30.5918197277862,28.9833147509216,0.319991475366452,0.976090014064698,0.797701149425287,1.06571276621451,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
167,211,15158.4816247582,193.317214700193,78.9709864603482,607.00580270793,18.8607350096712,3714.95744680851,482.727272727273,209.044487427466,949.497098646035,5743.57253384913,469.835589941973,1019.91295938104,980.51837524178,4526.00773694391,377.181818181818,123.564796905222,990.187620889749,3457.14506769826,1227.76789168279,388.061895551257,976.912959381044,3067.2746615087,3738.53771760155,2452.77562862669,580.1083172147,1474.61508704062,332.479690522244,120.276595744681,1016.65377176015,417.591876208898,14349.3191489362,8702.20889748549,517,26.7763562325276,24.5977031882682,0.395106797342297,0.966355140186916,0.795384615384615,0.399734489218489,FAHNSCC_15,HN,1,FAHNSCC_15,Ki67+ tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
174,219,10817.5925925926,161.91975308642,85.6399176954732,603.72633744856,16.0699588477366,2128.18312757202,547.310699588477,234.271604938272,955.569958847737,3307.74897119342,447.183127572017,1357.07613168724,1120.97530864198,2816.44032921811,409.246913580247,151.820987654321,1032.67695473251,1880.36419753086,1428.05967078189,420.452674897119,1083.30452674897,1330.47325102881,11824.7633744856,1909.02880658436,571.337448559671,977.191358024691,326.106995884774,125.261316872428,1009.48971193416,416.868312757202,13653.1563786008,8152.11522633745,486,26.3686429321253,23.5260214221884,0.451646649082096,0.972,0.747692307692308,0.911203025252688,FAHNSCC_15,HN,1,FAHNSCC_15,Ki67+ tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
223,278,12776.4021543986,182.917414721724,77.9317773788151,597.278276481149,15.1149012567325,1227.91561938959,395.529622980251,170.752244165171,937.67684021544,5328.58527827648,401.183123877917,1512.93536804309,981.62118491921,4003.14003590664,373.552962298025,123.780969479354,994.520646319569,3368.55834829443,1061.68043087971,396.687612208259,973.118491921005,3144.21543985637,2285.78096947935,1658.2118491921,576.032315978456,1525.30341113106,314.448833034111,118.737881508079,1018.52962298025,416.032315978456,13127.6122082585,8836.22082585278,557,30.4497421497176,23.3744847212457,0.640879535298197,0.970383275261324,0.768275862068966,0.612817013141811,FAHNSCC_15,HN,1,FAHNSCC_15,Ki67+ tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
252,314,13880.4874141876,176.29061784897,92.5308924485126,608.361556064073,20.5858123569794,3252.92677345538,495.235697940503,239.302059496568,958.192219679634,5317.32036613272,410.869565217391,1153.38443935927,1146.88329519451,3559.35697940503,428.878718535469,139.675057208238,1096.25629290618,2360.31350114416,1579.74599542334,392.826086956522,1089.72082379863,1767.58581235698,603.057208237986,2158.81693363844,573.118993135012,910.727688787185,271.338672768879,113.752860411899,1002.99084668192,411.263157894737,13621.3935926773,8693.09839816934,437,26.6334397866605,20.9147504042007,0.619138754400583,0.971111111111111,0.791666666666667,-0.959320452613782,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
273,339,7234.56277695716,176.772525849335,71.3264401772526,602.483013293944,15.9069423929099,1591.36189069424,455.796159527326,245.342688330871,956.138847858198,2715.54948301329,420.01329394387,1748.89660265879,1091.19793205318,1944.81979320532,364.341211225997,158.68094534712,1109.11964549483,1594.37813884786,740.831610044313,396.413589364845,1049.32496307238,1065.63515509601,1602.6765140325,3160.4047267356,573.589364844904,815.078286558346,267.09305760709,109.836041358936,979.258493353028,410.104874446086,13679.5982274742,8541.35155096012,677,32.1850596715856,26.8184808407039,0.552883302476913,0.968526466380544,0.789044289044289,-0.0648457264764937,FAHNSCC_15,HN,1,FAHNSCC_15,Ki67+ tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
285,353,8378.91736694678,171.606442577031,76.6652661064426,612.378151260504,360.422969187675,2415.23949579832,585.680672268908,178.848739495798,957.488795518207,3688.14565826331,508.070028011205,149.169467787115,974.745098039216,2670.95238095238,419.263305322129,191.850140056022,1091.09523809524,1991.07843137255,533.014005602241,381.759103641457,976.235294117647,1499.83193277311,207.151260504202,1320.12464985994,621.093837535014,753.198879551821,264.852941176471,154.696078431373,995.047619047619,409.278711484594,14271.1582633053,9575.42156862745,714,37.8021285560736,24.0578471316683,0.771346720375878,0.97275204359673,0.762820512820513,-1.20961208425664,FAHNSCC_15,HN,1,FAHNSCC_15,stromal cells,,carcinoma_in_situ_FAHNSCC_15_2
306,375,11700.3699515347,160.959612277868,72.3198707592892,598.906300484653,21.3392568659128,2705.78190630048,470.174474959612,238.791599353796,956.975767366721,3889.7253634895,412.201938610662,972.583198707593,1173.44426494346,2696.5169628433,354.533117932149,154.263327948304,1096.96607431341,1845.75282714055,1152.31987075929,385.91760904685,1126.40226171244,1268.74313408724,3632.62843295638,2834.85945072698,581.32310177706,766.387722132472,250.282714054927,117.906300484653,981.476575121163,409.888529886914,14491.8836833603,8662.95961227787,619,29.3786084438183,26.8401995674899,0.406621543375378,0.976340694006309,0.762315270935961,-0.707344455062515,FAHNSCC_15,HN,1,FAHNSCC_15,Ki67+ tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
308,377,8747.48478701826,288.632860040568,97.3225152129817,602.789046653144,16.551724137931,2038.44421906694,422.608519269777,210.123732251521,955.296146044625,3168.69574036511,382.831643002028,2984.44016227181,961.817444219067,2382.54361054767,366.476673427992,136.829614604462,1003.22312373225,2193.79918864097,759.160243407708,386.369168356998,984.217038539554,1775.43002028398,394.716024340771,1251.9878296146,576.896551724138,947.283975659229,286.32860040568,116.359026369168,1002.51926977688,411.470588235294,13381.7789046653,9313.67951318459,493,26.5187260291516,23.705833440209,0.44821045833668,0.972386587771203,0.758461538461538,-1.04256775133155,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
321,391,9841.35322580645,160.116129032258,85.1403225806452,595.577419354839,19.641935483871,2396.40483870968,464.979032258065,255.827419354839,955.95,3679.92419354839,432.659677419355,1141.62096774194,1228.84677419355,2358.97741935484,371.9,160.404838709677,1107.79838709677,1705.67741935484,1106.38870967742,395.132258064516,1025.94032258065,1206.76612903226,3443.83225806452,4244.93225806452,583.998387096774,820.646774193548,273.575806451613,109.611290322581,995.437096774194,412.427419354839,14472.5209677419,8639.59838709677,620,30.9440857246366,25.5616591438755,0.56358276555186,0.977917981072555,0.791826309067688,-0.647281097925829,FAHNSCC_15,HN,1,FAHNSCC_15,Ki67+ tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
325,396,7797.48190476191,273.211428571429,105.687619047619,603.300952380952,8.4952380952381,1437.73714285714,490.428571428571,281.146666666667,964.302857142857,2146.09523809524,420.794285714286,4261.80952380952,1073.25714285714,1981.13714285714,374.651428571429,158.586666666667,1013.70476190476,1424.17142857143,1253.98666666667,414.64,1147.09333333333,1006.58857142857,1247.1219047619,1179.17523809524,572.512380952381,864.299047619048,291.062857142857,111.306666666667,984.824761904762,415.350476190476,13520.4933333333,8101.70476190476,525,27.467191480974,24.3724656144874,0.461134799449986,0.963302752293578,0.747863247863248,-0.79527596367168,FAHNSCC_15,HN,1,FAHNSCC_15,Ki67+ tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
369,446,7425.40401785714,162.477678571429,64.9017857142857,600.776785714286,18.9508928571429,1818.06919642857,391.513392857143,194.640625,945.669642857143,2870.00446428571,377.352678571429,2082.45089285714,1000.48660714286,2190.37053571429,342.256696428571,121.685267857143,971.383928571429,2114.16294642857,887.004464285714,384.834821428571,991.002232142857,1893.04241071429,427.080357142857,1628.69866071429,577.151785714286,1033.578125,282.506696428571,112.785714285714,993.808035714286,412.267857142857,13422.2120535714,9495.85491071429,448,29.7418470015277,19.2170452067568,0.763228921474491,0.963440860215054,0.785964912280702,1.51991928752648,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
427,511,15117.5292792793,183.268018018018,96.4797297297297,602.612612612613,18.8513513513514,4213.0472972973,538.896396396396,244.405405405405,949.027027027027,5627.7027027027,448.454954954955,924.157657657658,1015.15990990991,4072.68468468468,418.213963963964,151.101351351351,1039.92567567568,3329.83558558559,1303.22972972973,407.637387387387,996.024774774775,2708.27702702703,8266.37387387387,1512.07882882883,577.182432432432,1235.87387387387,338.623873873874,128.400900900901,1025.39864864865,414.885135135135,13053.7522522523,8892.74774774775,444,26.9382140612736,21.0012661900476,0.626266929086494,0.96943231441048,0.776223776223776,-0.522283573173542,FAHNSCC_15,HN,1,FAHNSCC_15,Ki67+ tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
433,519,8953.11821705426,173.666666666667,72.7732558139535,599.600775193798,15.1124031007752,2205.31201550388,494.073643410853,244.68023255814,949.841085271318,3547.38565891473,423.232558139535,2179.21705426357,1123.96317829457,2662.09496124031,393.782945736434,188.255813953488,1058.6007751938,2085.68604651163,921.767441860465,398.697674418605,1137.6511627907,1622.7519379845,430.044573643411,2444.84496124031,575.453488372093,962.418604651163,287.443798449612,116.773255813953,991.048449612403,412.864341085271,14140.4399224806,8458.58333333333,516,27.0668704848952,24.2760002727225,0.44225408113617,0.960893854748603,0.763313609467456,-0.45086547956132,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
437,524,8892.0218579235,159.697632058288,77.4134790528233,598.892531876138,17.5173041894353,2192.64116575592,435.071038251366,245.663023679417,947.422586520947,3602.51730418944,392.837887067395,1552.61384335155,1188.37704918033,2610.62659380692,389.03825136612,145.925318761384,1077.05282331512,2168.04918032787,1486.65391621129,396.748633879781,1015.05464480874,1619.21675774135,621.52276867031,2010.35701275046,574.287795992714,872.528233151184,263.382513661202,109.098360655738,992.564663023679,410.060109289618,13513.4553734062,8539.56830601093,549,30.4043486317884,23.0697255677547,0.651365621761401,0.963157894736842,0.769985974754558,1.52586044412649,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
461,549,10248.4624277457,332.649325626204,97.3217726396917,602.277456647399,15.2678227360308,2321.73795761079,509.516377649326,198.314065510597,949.001926782274,3670.10019267823,411.531791907515,4552.87090558767,945.410404624278,3041.63969171484,415.150289017341,133.11753371869,951.038535645472,2870.81888246628,959.452793834297,395.664739884393,957.086705202312,2567.6936416185,303.946050096339,2318.17341040462,576.489402697495,1470.5183044316,338.637764932563,125.200385356455,1001.90944123314,417.129094412331,13337.4258188825,9049.95183044316,519,27.4132752966189,24.1538477639965,0.472929264593334,0.975563909774436,0.800925925925926,-0.271669925603573,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
467,555,24772.6428571429,482.625,155.133928571429,603.8125,40.8035714285714,5604.5,663.580357142857,241.3125,1001.375,8940.49107142857,552.026785714286,225.910714285714,955.8125,9571.65178571429,514.169642857143,188.75,1123.94642857143,6988.24107142857,796.544642857143,425.625,945.803571428571,6789.20535714286,401.053571428571,1155.77678571429,728.660714285714,3520.79464285714,410.455357142857,148.892857142857,1014.17857142857,436.383928571429,14527.6964285714,8221.98214285714,112,14.4627674887309,9.88101609227953,0.730227854989946,0.918032786885246,0.746666666666667,-0.0174316013475905,FAHNSCC_15,HN,1,FAHNSCC_15,Unknown,,carcinoma_in_situ_FAHNSCC_15_2
481,575,7789.04482225657,157.867078825348,84.8794435857805,608.109737248841,12.1236476043277,1821.55950540958,439.823802163833,212.511591962906,954.228748068006,3104.88408037094,395.831530139104,2466.75734157651,976.367851622875,2955.95054095827,386.958268933539,128.595054095827,945.295208655332,2299.84389489954,1578.27047913447,404.995363214838,964.663060278207,2156.68778979907,364.669242658424,2750.91808346213,574.809891808346,1368.17774343122,341.627511591963,122.109737248841,1006.03245749614,421.075734157651,14354.9675425039,8346.54714064915,647,31.1334538972954,26.5501827776428,0.52226002744282,0.970014992503748,0.77299880525687,-0.390550352777398,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
514,610,7660.06235294118,149.297647058824,74.7105882352941,607.795294117647,20.7623529411765,1834.29882352941,445.150588235294,218.612941176471,952.712941176471,2750.15647058824,395.250588235294,996.409411764706,1010.02705882353,2047.67294117647,372.405882352941,176.783529411765,1111.41529411765,1511.13294117647,790.075294117647,387.923529411765,1078.38470588235,1074.14235294118,308.503529411765,3244.72470588235,577.942352941177,812.749411764706,276.897647058824,113.277647058824,982.116470588235,411.441176470588,14107.7376470588,8792.2,850,34.1352862393738,32.1585195565471,0.335359515281668,0.971428571428571,0.735930735930736,0.112791595543316,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
522,619,5736.18825910931,163.86032388664,71.497975708502,597.876518218624,16.6234817813765,1427.7024291498,382.627530364373,175.115384615385,938.404858299595,2227.39068825911,357.234817813765,1972.16194331984,944.639676113361,1809.57489878542,371.991902834008,118.425101214575,974.382591093117,1756.09311740891,1508.47975708502,379.048582995951,1035.99190283401,1513.12955465587,452.248987854251,2478.08502024292,578.491902834008,941.641700404858,277.168016194332,115.230769230769,1000.45951417004,410.894736842105,13759.3461538462,9235.43724696356,494,27.8965940866534,22.5441149408761,0.589002177113524,0.970530451866405,0.791666666666667,-0.574558966733677,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
561,665,4817.94192377495,183.511796733212,70.8638838475499,597.194192377496,15.448275862069,1204.09074410163,416.26497277677,234.593466424682,946.177858439202,1932.79673321234,370.424682395644,1897.68965517241,984.894736842105,1366.32486388385,351.068965517241,152.268602540835,1063.8275862069,1135.30490018149,729.878402903811,389.052631578947,961.970961887477,796.502722323049,241.417422867514,3979.07259528131,577.916515426497,762.633393829401,267.012704174229,117.849364791289,997.898366606171,407.655172413793,13191.5607985481,9216.56442831216,551,28.1645093278868,24.9887018022556,0.461306581241964,0.973498233215548,0.756868131868132,-0.259836765277248,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
572,676,14354.734375,170.591517857143,79.7924107142857,602.888392857143,25.3683035714286,3356.43080357143,483.359375,208.109375,954.09375,5028.06696428572,459.084821428571,1331.94196428571,982.558035714286,3947.64955357143,414.872767857143,129.341517857143,1077.26785714286,2905.04910714286,1266.49107142857,394.602678571429,1110.01116071429,2420.24107142857,600.075892857143,4280.41964285714,587.216517857143,1103.05580357143,300.537946428571,126.834821428571,1011.56919642857,414.265625,14539.6026785714,8655.859375,448,25.0379294043253,22.8037246039411,0.412920241501595,0.967602591792657,0.811594202898551,-0.979546509178324,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
574,678,14079.6940133038,276.538802660754,98.2372505543237,608.984478935699,314.827050997783,3781.977827051,482.359201773836,196.084257206208,998.008869179601,5523.62749445676,446.075388026608,214.913525498891,948.272727272727,3893.76274944568,718.270509977827,234.90022172949,991.80044345898,3384.87583148559,573.219512195122,389.419068736142,975.252771618625,2867.26829268293,267.292682926829,1339.66740576497,580.288248337029,878.330376940133,259.807095343681,112.013303769401,984.886917960089,409.376940133038,13628.0376940133,9279.73835920177,451,30.8026226196985,18.7797519002923,0.792647427068919,0.951476793248945,0.695987654320988,-0.664092668199411,FAHNSCC_15,HN,1,FAHNSCC_15,stromal cells,,carcinoma_in_situ_FAHNSCC_15_2
631,738,10015.6469622332,185.766830870279,93.1576354679803,602.412151067324,26.8571428571429,2167.74548440066,486.451559934319,240.090311986864,956.110016420361,3125.84236453202,406.449917898194,1382.21346469622,1059.97208538588,2248.91297208539,363.596059113301,159.492610837438,1109.2380952381,1723.46798029557,766.518883415435,386.625615763547,1121.17405582923,1174.91789819376,332.91789819376,3095.74876847291,577.174055829228,785.111658456486,256.461412151067,108.545155993432,978.133004926108,409.540229885058,14152.7192118227,8786.78489326765,609,29.9615619547389,25.9388103454729,0.500500491786584,0.968203497615262,0.777777777777778,-0.568098937919291,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
656,768,13538.899691358,148.694444444444,76.2962962962963,603.930555555556,46.483024691358,3125.3487654321,483.733024691358,231.791666666667,953.791666666667,4856.99074074074,400.779320987654,767.507716049383,1061.62037037037,3415.07561728395,370.20987654321,162.558641975309,1072.68209876543,2508.43827160494,988.79012345679,387.126543209877,1048.80401234568,1857.0262345679,15993.1188271605,2222.06790123457,574.918209876543,825.87962962963,261.677469135803,111.854938271605,986.742283950617,408.229938271605,13647.6157407407,8828.41203703704,648,30.5179692834168,27.068625345852,0.461820617202493,0.967164179104478,0.771428571428572,-1.00359670172962,FAHNSCC_15,HN,1,FAHNSCC_15,Ki67+ tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
700,819,7327.9689608637,140.039136302294,62.2361673414305,603.327935222672,15.3819163292848,1755.61808367072,499.400809716599,264.095816464238,966.133603238866,2764.30904183536,473.249662618084,1391.02834008097,1021.8286099865,2358.24696356275,408.647773279352,173.57624831309,1089.38191632928,1607.2334682861,1306.93522267206,397.411605937922,991.685560053981,1132.01619433198,371.439946018893,2642.04318488529,577.5330634278,883.395411605938,294.595141700405,115.730094466937,998.292847503374,415.457489878543,14380.1686909582,8435.71929824561,741,31.9949118831009,29.5990690464628,0.37967970331971,0.969895287958115,0.746975806451613,1.07251142408342,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
703,823,9786.11689961881,314.570520965693,99.0952986022872,601.43583227446,8.98729351969504,1959.51334180432,472.391359593393,289.747141041931,960.353240152478,3022.06861499365,418.592121982211,1270.93900889454,1033.31385006353,2465.42185514612,383.07623888183,161.099110546379,1009.5501905972,1829.61753494282,800.252858958069,409.972045743329,988.045743329098,1292.03176620076,365.731893265565,2555.29479034308,573.448538754765,878.316391359593,300.165184243964,116.362134688691,991.125794155019,414.904701397713,13811.4218551461,8137.06988564168,787,36.576628569849,27.7134054626117,0.652625436210689,0.969211822660098,0.76930596285435,-0.95513053013849,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
705,825,14911.0494505495,238.03663003663,88.0018315018315,602.46336996337,20.2252747252747,3522.21062271062,528.57326007326,261.199633699634,948.289377289377,5339.77289377289,449.602564102564,1222.58241758242,1127.87912087912,4016.78205128205,371.807692307692,158.135531135531,1059.95604395604,2802.34615384615,710.305860805861,386.153846153846,968.694139194139,2439.67582417582,670.846153846154,1898.24542124542,580.115384615385,1062.99084249084,284.875457875458,115.974358974359,985.35347985348,413.32967032967,14157.7142857143,8968.95238095238,546,29.3079075898936,23.8114720325349,0.583018390086898,0.975,0.78,0.400854298117519,FAHNSCC_15,HN,1,FAHNSCC_15,tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
729,851,9181.50894085282,204.543328748281,82.4938101788171,600.712517193948,46.5116918844567,2119.69325997249,433.650618982118,246.935350756534,957.136176066025,3371.02751031637,392.119669876204,1309.33012379642,1365.83631361761,2178.70839064649,357.686382393398,155.281980742779,1093.38927097662,1679.46217331499,657.972489683631,380.262723521321,1033.25859697387,1141.7386519945,8528.09353507565,1077.61348005502,575.920220082531,686.665749656121,233.821182943604,103.169188445667,972.199449793673,407.678129298487,13490.1746905089,9243.74690508941,727,32.6494057418558,28.4048587148191,0.493058438046869,0.974530831099196,0.786796536796537,1.54342449061579,FAHNSCC_15,HN,1,FAHNSCC_15,Ki67+ tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
740,867,20062.679941003,166.435103244838,81.7758112094395,598.057522123894,23.1283185840708,4534.83775811209,526.690265486726,260.699115044248,953.370206489676,6741.2005899705,458.70796460177,725.719764011799,1170.86578171091,4401.06932153392,380.812684365782,165.272861356932,1146.17994100295,3018.58112094395,976.647492625369,390.840707964602,1081.72271386431,2224.06784660767,15879.4026548673,3139.77581120944,577.314159292035,830.480825958702,258.629793510325,109.001474926254,985.985250737463,408.153392330384,14219.6578171091,8766.83333333333,678,30.1460738320741,28.6757823218042,0.308489458854896,0.969957081545064,0.807142857142857,0.138279531071584,FAHNSCC_15,HN,1,FAHNSCC_15,Ki67+ tumor cells,,carcinoma_in_situ_FAHNSCC_15_2
